JEWETT FLD AP (MI),54822,,Lat: 42.5658,Lon: -84.4331,Elev: 922 ft,,,
Date,Hr,Min,Temp (F),Wind Spd (mph),Wind Direction (deg),Peak WindGust(mph),Low Cloud Ht (ft),Visibility (mi)
09/03/21, 8,15,59,3,160,18*,7220,10,either
09/03/21, 8,35,61,3,110,18*,7220,10,either
09/03/21, 8,55,61,0,0,18*,7220,10,either
09/03/21, 9,15,63,0,0,18*,7220,10,either
09/03/21, 9,35,64,0,0,18*,7220,10,either
09/03/21, 9,55,65,0,0,18*,7220,10,either
09/03/21,10,15,67,0,0,18*,7220,10,either
09/03/21,10,35,68,3,190,18*,7220,10,either
09/03/21,10,55,70,0,0,18*,7220,10,either
09/03/21,11,15,71,3,150,18*,7220,10,either
09/03/21,11,35,72,0,0,18*,7220,10,either
09/03/21,11,55,72,0,0,18*,7220,10,either
09/03/21,12,35,73,0,0,18*,7220,10,either
09/03/21,12,55,75,3,120,18*,7220,10,either
09/03/21,13,15,74,5,120,18*,7220,10,either
09/03/21,13,55,74,5,140,18*,7220,10,either
09/03/21,14,15,74,3,350,18*,7220,10,either
09/03/21,14,55,74,5,140,18*,7220,10,either
09/03/21,15,15,75,0,0,18*,7220,10,either
09/03/21,15,55,74,5,150,18*,7220,10,either
09/03/21,17,15,72,5,140,18*,7220,10,either
09/03/21,17,35,71,5,170,18*,7220,10,either
09/03/21,17,55,70,5,180,18*,7220,10,either
09/03/21,18,15,69,5,170,18*,7220,10,either
09/03/21,19,15,66,5,170,18*,7220,10,either
09/04/21, 5,55,62,3,150,18*,7000,10,either
09/04/21, 6,15,63,3,150,18*,7000,10,either
09/04/21, 6,35,63,3,140,18*,7000,10,either
09/04/21, 6,55,63,0,0,18*,8500,10,either
09/04/21, 7,15,63,3,140,18*,9500,10,either
09/04/21, 7,35,64,0,0,18*,6000,10,either
09/04/21, 7,55,64,3,150,18*,7500,10,either
09/04/21, 8,15,65,3,150,18*,6500,10,either
09/04/21, 8,35,66,5,140,18*,6500,10,either
09/04/21,15,55,74,5,190,17*,4900,10,either
09/04/21,16,15,73,5,210,17*,4800,10,either
09/04/21,16,55,74,3,200,17*,4800,10,either
09/04/21,17,35,73,3,200,17*,4600,10,either
09/04/21,17,55,73,3,170,17*,4400,10,either
09/04/21,18,15,72,5,170,17*,3500,10,either
09/04/21,18,35,72,5,230,17*,4600,10,either
09/04/21,18,55,72,3,220,17*,4300,10,either
09/04/21,19,15,71,3,220,17*,3700,10,either
09/05/21, 6,55,59,0,0,16*,7220,10,either
09/05/21, 7,15,61,3,270,16*,7220,10,either
09/05/21, 7,55,63,5,320,16*,7220,10,either
09/05/21,10,35,73,15,290,23,2300,10,
09/05/21,10,55,74,11,280,16,3200,10,
09/05/21,11,15,75,11,290,17,3400,10,
09/05/21,13,15,77,11,300,17,6000,10,
09/05/21,19,15,69,3,270,16*,7220,10,either
09/06/21, 5,55,58,3,250,16*,7220,10,either
09/06/21, 6,15,58,3,260,16*,7220,10,either
09/06/21, 6,35,58,3,250,16*,7220,10,either
09/06/21, 6,55,58,3,260,16*,7220,10,either
09/06/21, 7,15,59,5,260,16*,7220,10,either
09/06/21, 7,35,60,3,260,16*,7220,10,either
09/06/21,11,55,72,14,280,22,7220,10,
09/06/21,14,15,75,11,310,16,5000,10,
09/06/21,14,35,74,10,300,16,5000,10,
09/06/21,16,55,74,5,240,16*,5500,10,either
09/06/21,18,55,69,3,270,16*,7220,10,either
09/06/21,19,15,67,5,310,16*,7220,10,either
09/07/21,16,55,77,5,210,16*,7000,10,either
09/08/21, 5,55,61,3,230,21*,7220,5,either
09/08/21, 6,15,61,3,220,21*,7220,5,either
09/08/21, 6,35,61,3,240,21*,7220,5,either
09/08/21, 6,55,61,0,0,21*,7220,5,either
09/08/21, 7,15,62,0,0,21*,7220,5,either
09/08/21, 7,55,64,5,310,21*,7220,10,either
09/08/21,16,15,74,16,260,21,6500,10,
09/08/21,16,35,74,14,280,23,6500,10,
09/08/21,17,15,72,15,280,23,5500,10,
09/09/21, 6,15,53,3,260,20*,4300,10,either
09/09/21,16,35,71,15,330,17*,8500,10,either
09/09/21,19,15,62,3,330,17*,8500*,10,either
09/10/21, 5,55,53,3,260,17*,8500,10,either
09/10/21, 6,15,52,0,0,17*,7500,10,either
09/10/21, 6,35,53,0,0,17*,7500,10,either
09/10/21, 6,55,53,0,0,17*,7000,10,either
09/10/21, 7,15,53,0,0,17*,6000,10,either
09/10/21, 7,35,53,3,150,17*,5500,10,either
09/10/21, 7,55,55,3,170,17*,5500*,10,either
09/10/21, 8,15,58,0,0,17*,5500*,10,either
09/10/21, 8,35,60,0,0,17*,5500*,10,either
09/10/21, 8,55,63,3,230,17*,5500*,10,either
09/10/21, 9,15,64,5,230,17*,5500*,10,either
09/10/21, 9,35,66,0,0,17*,5500*,10,either
09/10/21, 9,55,67,5,180,17*,9000,10,either
09/10/21,10,15,69,5,320,17*,9000,10,either
09/10/21,10,35,69,0,0,17*,9000*,10,either
09/10/21,10,55,70,5,350,17*,9000*,10,either
09/10/21,11,15,71,5,240,17*,7500,10,either
09/10/21,11,35,70,5,90,17*,7500,10,either
09/10/21,11,55,72,5,80,17*,4800,10,either
09/10/21,13,55,74,5,220,20*,5000,10,either
09/10/21,14,35,74,5,280,20*,5000,10,either
09/10/21,14,55,75,3,230,20*,5000,10,either
09/10/21,15,35,75,3,230,20*,5000,10,either
09/10/21,16,55,74,3,240,20*,5000,10,either
09/10/21,17,15,73,3,210,20*,5000,10,either
09/10/21,17,35,73,3,250,20*,5000,10,either
09/10/21,17,55,72,5,130,20*,5000,10,either
09/10/21,18,55,65,0,0,20*,5000*,10,either
09/11/21, 7,15,60,3,170,16*,5500,10,either
09/11/21,13,35,80,5,210,20*,5500*,10,either
09/11/21,16,35,80,5,220,16*,5500*,10,either
09/11/21,17,35,79,5,220,16*,5500*,10,either
09/11/21,17,55,78,5,220,16*,5500*,10,either
09/11/21,18,35,76,5,210,16*,5500*,10,either
09/12/21, 6,55,70,3,210,16*,4300,10,either
09/12/21, 7,15,70,5,200,16*,4100,10,either
09/12/21, 7,35,70,3,210,16*,5000,10,either
09/12/21, 8,15,71,5,210,16*,5000*,10,either
09/12/21, 8,55,73,5,260,16*,5000*,10,either
09/12/21,11,35,79,5,250,16*,2700,10,either
09/12/21,13,55,80,5,230,16*,3300,10,either
09/12/21,15,15,80,5,300,16*,3300,10,either
09/12/21,15,35,79,0,0,16*,3300,10,either
09/12/21,15,55,79,0,0,16*,3300,10,either
09/12/21,16,15,78,0,0,16*,3300,10,either
09/12/21,16,35,78,0,0,16*,3300,10,either
09/12/21,16,55,78,0,0,16*,3300,10,either
09/12/21,17,15,78,0,0,16*,3500,10,either
09/12/21,17,35,77,0,0,16*,3300,10,either
09/12/21,17,55,77,0,0,16*,4700,10,either
09/12/21,18,15,75,0,0,16*,4900,10,either
09/12/21,18,35,77,3,270,16*,3700,10,either
09/12/21,19,15,76,11,280,16*,4900,10,
09/13/21,12,55,65,5,160,16*,2300,10,either
09/13/21,13,15,65,3,130,16*,2300,10,either
09/13/21,14,55,72,5,160,16*,2500*,10,either
09/13/21,15,15,72,5,40,16*,2000,10,either
09/13/21,15,35,73,5,130,16*,2000,10,either
09/13/21,15,55,74,5,90,16*,2000,10,either
09/13/21,16,15,73,5,80,16*,2000*,10,either
09/13/21,16,55,72,5,80,16*,4500,10,either
09/13/21,17,15,72,3,80,16*,4500,10,either
09/13/21,17,35,72,0,0,16*,4700,10,either
09/13/21,17,55,71,5,30,16*,4700,10,either
09/13/21,18,15,71,5,40,16*,4700,10,either
09/13/21,18,35,70,3,50,16*,7000,10,either
09/13/21,18,55,69,3,30,16*,7000*,10,either
09/13/21,19,15,68,5,170,16*,7000*,10,either
09/14/21, 8,15,71,5,200,16*,6000,10,either
09/15/21, 5,55,61,0,0,22*,2600*,10,either
09/15/21, 6,15,60,0,0,22*,2600*,10,either
09/15/21, 6,35,61,0,0,22*,2600*,10,either
09/15/21, 6,55,61,0,0,22*,2600*,10,either
09/15/21, 7,15,61,3,300,22*,2600*,10,either
09/15/21, 7,35,62,5,310,22*,2600*,10,either
09/15/21, 7,55,63,5,320,22*,2600*,10,either
09/15/21, 8,15,64,3,320,22*,3100,10,either
09/15/21, 8,35,64,5,330,22*,3100,10,either
09/15/21, 8,55,65,5,330,22*,4900,10,either
09/15/21,11,15,68,5,330,22*,2500,10,either
09/15/21,12,15,70,0,0,22*,3300,10,either
09/15/21,12,35,70,5,320,22*,4100,10,either
09/15/21,18,15,70,5,340,16*,7000*,10,either
09/15/21,18,35,67,0,0,16*,7000*,10,either
09/15/21,18,55,65,5,290,16*,7000*,10,either
09/16/21, 7,55,59,0,0,16*,5500*,7,either
09/16/21, 8,15,62,0,0,16*,5500*,10,either
09/16/21, 8,35,64,0,0,16*,6000,10,either
09/16/21, 8,55,66,0,0,16*,6000,10,either
09/16/21, 9,15,68,3,140,16*,6000,10,either
09/16/21,10,55,74,5,200,16*,6000*,10,either
09/16/21,11,35,76,3,160,16*,4800,10,either
09/16/21,14,15,78,11,120,16*,5500*,10,
09/16/21,14,35,78,13,120,16,5500*,10,
09/16/21,14,55,78,10,110,16*,5500*,10,
09/16/21,17,15,77,10,120,16*,5500*,10,
09/16/21,17,55,75,10,110,16*,5500,10,
09/17/21, 6,15,60,3,170,16*,5500*,5,either
09/17/21, 6,35,60,0,0,16*,5500*,5,either
09/17/21, 7,35,62,0,0,16*,5500*,5,either
09/17/21, 7,55,64,0,0,16*,5500*,7,either
09/17/21, 8,15,67,5,140,16*,5500*,10,either
09/17/21, 8,55,70,5,240,16*,5000,10,either
09/17/21, 9,15,72,5,210,16*,5000,10,either
09/17/21, 9,55,75,5,220,16*,4800,10,either
09/17/21,12,35,81,3,240,16*,5000,10,either
09/17/21,13,35,82,3,260,17*,4500,10,either
09/17/21,16,35,84,3,250,17*,7220,10,either
09/17/21,17,55,82,3,250,17*,7220,10,either
09/17/21,18,15,81,3,260,17*,7220,10,either
09/17/21,18,35,79,0,0,17*,7220,10,either
09/17/21,18,55,74,0,0,17*,7220,10,either
09/18/21, 6,15,60,3,40,16*,8000*,10,either
09/18/21, 6,35,59,5,30,16*,8000*,10,either
09/18/21, 6,55,59,3,40,16*,8000*,10,either
09/18/21,11,35,73,5,40,16*,8000*,10,either
09/18/21,13,15,76,5,80,16*,8000*,10,either
09/18/21,13,35,76,5,60,16*,8000*,10,either
09/18/21,14,15,78,5,70,16*,8000*,10,either
09/18/21,16,15,77,5,40,16*,8000*,10,either
09/18/21,16,55,76,5,60,16*,8000*,10,either
09/18/21,17,15,76,3,50,16*,8000*,10,either
09/18/21,17,35,75,5,60,16*,8000*,10,either
09/18/21,18,15,72,5,50,16*,8000*,10,either
09/18/21,18,35,69,3,50,16*,8000*,10,either
09/18/21,18,55,67,3,40,16*,8000*,10,either
09/19/21, 5,55,49,0,0,16*,8000*,10,either
09/19/21, 6,15,49,0,0,16*,8000*,10,either
09/19/21, 6,35,49,0,0,16*,8000*,10,either
09/19/21, 6,55,51,0,0,16*,8000*,10,either
09/19/21, 7,15,53,0,0,16*,8000*,10,either
09/19/21, 7,55,59,5,110,16*,8000*,10,either
09/19/21, 8,15,61,3,130,16*,8000*,10,either
09/19/21, 8,35,64,5,130,16*,8000*,10,either
09/19/21, 8,55,66,0,0,16*,8000*,10,either
09/19/21, 9,15,68,5,150,16*,8000*,10,either
09/19/21, 9,55,72,5,120,16*,8000*,10,either
09/19/21,15,15,82,13,110,17,8000*,10,
09/19/21,15,35,82,3,150,17*,4400,10,either
09/19/21,15,55,81,3,160,18,4800,10,either
09/19/21,16,15,81,3,140,18*,4800,10,either
09/19/21,18,15,76,10,120,17*,4900*,10,
09/19/21,18,35,74,11,110,17*,4900*,10,
09/19/21,18,55,74,11,110,17*,4900*,10,
09/20/21, 6,35,65,0,0,17*,4900*,10,either
09/20/21, 6,55,66,5,140,17*,4900*,10,either
09/20/21,10,15,75,11,120,16,12000,10,
09/21/21,11,35,70,0,0,16*,2000,10,either
09/21/21,11,55,70,5,230,16*,5500,10,either
09/21/21,12,15,72,5,180,16*,5500,10,either
09/21/21,12,35,73,5,230,16*,2300,10,either
09/21/21,12,55,74,3,240,16*,2300,10,either
09/21/21,13,55,74,5,240,16*,4400,10,either
09/21/21,14,15,72,11,300,16*,2400,10,
09/24/21, 6,35,46,3,110,16*,4600*,10,either
09/24/21, 6,55,46,3,130,16*,4600*,10,either
09/24/21, 7,35,49,5,200,16*,12000,10,either
09/24/21, 8,35,54,5,210,16*,2400,10,either
09/24/21, 9,15,57,3,230,16*,2000,10,either
09/24/21,10,15,62,10,270,17,2000*,10,
09/24/21,12,15,69,15,270,21,2000*,10,
09/24/21,12,55,71,14,280,23,2000*,10,
09/24/21,16,15,72,5,210,16*,5500*,10,either
09/24/21,16,35,72,5,160,16*,5500*,10,either
09/24/21,17,15,71,5,190,16*,5500*,10,either
09/24/21,18,35,62,3,150,16*,5500*,10,either
09/24/21,18,55,60,3,150,16*,5500*,7,either
09/25/21,11,15,60,11,300,16,2600,10,
09/25/21,13,15,62,11,270,16,4600,10,
09/25/21,13,35,63,15,270,21,4900,10,
09/25/21,14,55,64,15,270,23,7000,10,
09/25/21,15,15,64,15,280,23*,7000,10,
09/25/21,15,35,64,15,280,20,6000,10,
09/25/21,15,55,62,14,280,18,6000,10,
09/25/21,17,55,61,3,250,20*,6000*,10,either
09/25/21,18,35,58,0,0,20*,6000*,10,either
09/25/21,18,55,56,0,0,20*,6000*,10,either
09/26/21, 6,15,49,5,140,20*,9500*,10,either
09/26/21, 6,35,48,5,110,20*,9500*,10,either
09/26/21, 6,55,49,5,120,20*,9500*,10,either
09/26/21, 7,15,50,3,210,20*,9500*,10,either
09/26/21, 7,35,51,5,200,20*,9500*,10,either
09/26/21, 7,55,54,3,240,20*,9500*,10,either
09/26/21, 9,15,59,5,260,20*,9500*,10,either
09/26/21,12,15,71,5,220,21*,9500*,10,either
09/26/21,17,35,73,5,220,17*,11000*,10,either
09/26/21,17,55,72,3,210,17*,11000*,10,either
09/26/21,18,15,71,5,200,17*,11000*,10,either
09/26/21,18,35,70,0,0,17*,11000*,10,either
09/27/21, 6,15,64,5,180,16*,12000*,10,either
09/27/21,13,15,77*,5,240,16*,12000*,10,either
09/27/21,13,55,79,5,250,16*,12000*,10,either
09/27/21,14,55,80,5,270,16*,12000*,10,either
09/27/21,15,35,80*,5,300,16*,12000*,10,either
09/27/21,18,35,73,10,270,16*,4600*,10,
09/29/21, 7,55,52,0,0,16*,11000,10,either
09/29/21, 8,15,53,0,0,16*,11000,7,either
09/29/21, 8,35,56,3,130,16*,11000,10,either
09/29/21, 9,15,61,0,0,16*,11000*,10,either
09/29/21, 9,35,62,0,0,16*,11000*,10,either
09/29/21, 9,55,63,0,0,16*,11000*,10,either
09/29/21,10,15,65,0,0,16*,11000*,10,either
09/29/21,10,35,65,0,0,16*,11000*,10,either
09/29/21,10,55,66,0,0,16*,11000*,10,either
09/29/21,11,15,67,3,70,16*,11000*,10,either
09/29/21,11,35,68,3,70,16*,11000*,10,either
09/29/21,11,55,68,3,40,16*,11000*,10,either
09/29/21,12,15,69,3,350,16*,11000*,10,either
09/29/21,12,35,70,0,0,16*,11000*,10,either
09/29/21,12,55,71,3,110,16*,11000*,10,either
09/29/21,13,15,71,5,350,16*,11000*,10,either
09/29/21,13,35,71,0,0,16*,11000*,10,either
09/29/21,13,55,72,3,40,16*,11000*,10,either
09/29/21,14,15,73,5,20,16*,11000*,10,either
09/29/21,14,35,72,3,350,16*,11000*,10,either
09/29/21,14,55,72,3,350,16*,11000*,10,either
09/29/21,15,15,74,5,350,16*,11000*,10,either
09/29/21,15,55,73,0,0,16*,11000*,10,either
09/29/21,16,15,73,0,0,16*,11000*,10,either
09/29/21,16,35,72,0,0,16*,11000*,10,either
09/29/21,16,55,72,3,70,16*,11000*,10,either
09/29/21,17,15,72,3,140,16*,11000*,10,either
09/29/21,17,35,71,3,30,16*,11000*,10,either
09/29/21,17,55,69,3,30,16*,7220,10,either
09/29/21,18,15,67,0,0,16*,7220,10,either
09/29/21,18,35,64,0,0,16*,7220,10,either
09/30/21, 6,15,45,0,0,16*,7220*,7,either
09/30/21, 6,35,45,0,0,16*,7220*,10,either
09/30/21, 6,55,45,0,0,16*,7220*,10,either
09/30/21, 7,15,46,0,0,16*,7220*,7,either
09/30/21, 7,35,47,0,0,16*,7220*,10,either
09/30/21, 7,55,51,0,0,16*,7220*,10,either
09/30/21, 8,15,54,3,130,16*,7220*,10,either
09/30/21, 8,55,59,5,120,16*,7220*,10,either
09/30/21, 9,35,62,5,120,16*,7220*,10,either
09/30/21, 9,55,64,0,0,16*,7220*,10,either
09/30/21,10,15,65,3,170,16*,7220*,10,either
09/30/21,10,35,66,0,0,16*,7220*,10,either
09/30/21,10,55,66,3,150,16*,7220*,10,either
09/30/21,11,15,67,3,150,16*,7220*,10,either
09/30/21,11,35,69,0,0,16*,7220*,10,either
09/30/21,11,55,70,5,20,16*,7220*,10,either
09/30/21,12,15,70,5,40,16*,7220*,10,either
09/30/21,12,35,71,3,360,16*,7220*,10,either
09/30/21,12,55,71,3,350,16*,7220*,10,either
09/30/21,13,15,72,5,310,16*,7220*,10,either
09/30/21,13,35,72,5,340,16*,7220*,10,either
09/30/21,14,35,74,5,10,16*,7220*,10,either
09/30/21,14,55,73,0,0,16*,7220*,10,either
09/30/21,15,35,74,0,0,16*,7220*,10,either
09/30/21,15,55,74,5,60,16*,7220*,10,either
09/30/21,16,35,73,5,20,16*,7220*,10,either
09/30/21,17,15,72,3,50,16*,7220*,10,either
09/30/21,17,35,71,3,60,16*,7220*,10,either
09/30/21,17,55,69,5,180,16*,7220,10,either
09/30/21,18,15,65,3,80,16*,7220,10,either
09/30/21,18,35,63,3,150,16*,7220,10,either
10/01/21, 6,35,47,0,0,16*,7220*,10,either
10/01/21, 6,55,48,5,110,16*,7220*,10,either
10/01/21, 7,35,51,0,0,16*,7220*,10,either
10/01/21, 7,55,53,3,140,16*,7220*,10,either
10/01/21, 8,35,59,3,160,16*,7220*,10,either
10/01/21, 8,55,61,3,160,16*,7220*,10,either
10/01/21, 9,15,64,5,170,16*,7220*,10,either
10/01/21, 9,35,65,5,150,16*,7220*,10,either
10/01/21,14,15,76,5,210,16*,7220*,10,either
10/01/21,14,55,76,5,210,16*,7220*,10,either
10/01/21,15,15,77,3,210,16*,7220*,10,either
10/01/21,16,35,76,3,230,16*,7220*,10,either
10/01/21,17,35,73,5,160,16*,7220*,10,either
10/01/21,18,35,65,3,140,16*,7220*,10,either
10/02/21, 6,15,54,0,0,16*,7220*,10,either
10/02/21, 6,35,56,0,0,16*,7220*,10,either
10/02/21, 6,55,54,0,0,16*,7220*,10,either
10/02/21, 7,15,56,0,0,16*,7220*,10,either
10/02/21, 7,35,58,0,0,16*,7220*,10,either
10/02/21, 7,55,61,0,0,16*,7220*,10,either
10/02/21, 8,15,62,0,0,16*,7220*,10,either
10/02/21, 8,35,64,0,0,16*,7220*,10,either
10/02/21, 8,55,65,0,0,16*,7220*,10,either
10/02/21, 9,15,66,0,0,16*,7220*,10,either
10/02/21, 9,35,67,5,20,16*,7220*,10,either
10/02/21, 9,55,69,5,140,16*,7220*,10,either
10/02/21,10,15,69,5,160,16*,7220*,10,either
10/02/21,10,35,71,5,150,16*,7220*,10,either
10/02/21,11,15,71,5,150,16*,12000,10,either
10/02/21,11,55,72,5,190,16*,12000,10,either
10/02/21,12,55,75,5,190,16*,10000,10,either
10/02/21,13,15,76,3,190,16*,10000,10,either
10/02/21,13,35,77,5,200,16*,10000,10,either
10/02/21,15,55,72,5,190,18*,2900,10,either
10/03/21,12,35,73,5,240,18*,2000,10,either
10/03/21,12,55,74,5,240,18*,2000,10,either
10/03/21,13,55,73,5,210,18*,2000,7,either
10/03/21,15,15,74,3,240,18*,2300,10,either
10/03/21,16,35,72,5,260,18*,4400,10,either
10/03/21,16,55,71,5,270,18*,8000,10,either
10/03/21,17,35,70,5,280,18*,8000*,10,either
10/03/21,17,55,70,3,270,18*,2200,10,either
10/03/21,18,15,68,0,0,18*,2200,10,either
10/03/21,18,35,67,5,180,18*,8000,10,either
10/04/21, 6,15,63,3,50,18*,8000,10,either
10/04/21, 6,35,63,3,130,18*,12000,7,either
10/05/21,17,35,65,0,0,18*,2000,10,either
10/05/21,17,55,65,5,70,18*,2400,10,either
10/05/21,18,15,65,0,0,18*,2600,10,either
10/05/21,18,35,63,0,0,18*,3100,10,either
10/07/21,15,35,69,0,0,18*,3100,7,either
10/07/21,15,55,69,3,110,18*,2600,5,either
10/08/21,14,15,74,5,190,18*,2000,10,either
10/08/21,14,55,72,3,140,18*,2500,10,either
10/08/21,15,55,65,0,0,18*,4900,7,either
10/08/21,16,15,66,3,140,18*,10000,10,either
10/08/21,16,35,66,3*,140*,18*,4500,10,either
10/08/21,16,55,68,5,100,18*,4700,10,either
10/08/21,17,15,68,5,110,18*,12000,10,either
10/08/21,17,55,66,0,0,18*,12000,10,either
10/08/21,18,15,66,3,200,18*,11000,10,either
10/09/21,10,55,68,3,120,18*,11000,10,either
10/09/21,11,15,68,5,70,18*,10000,10,either
10/09/21,12,15,72,5,150,18*,2400,10,either
10/09/21,13,15,70,5,270,18*,2500,10,either
10/09/21,13,35,71,3,270,18*,2500,10,either
10/09/21,13,55,72,5,270,18*,2700,10,either
10/09/21,14,15,72,5,240,18*,2500,10,either
10/09/21,14,35,71,0,0,18*,2900,10,either
10/09/21,14,55,72,5,230,18*,2900,10,either
10/09/21,15,15,72,3,230,18*,3000,10,either
10/09/21,15,35,72,0,0,18*,3000,10,either
10/09/21,15,55,73,3,260,18*,3000,10,either
10/09/21,16,15,73,5,210,18*,3200,10,either
10/09/21,16,35,72,5,160,18*,4000,10,either
10/09/21,16,55,72,0,0,18*,3300,10,either
10/09/21,17,15,72,0,0,18*,3300,10,either
10/09/21,17,35,71,5,120,18*,4600,10,either
10/09/21,17,55,69,0,0,18*,4600*,10,either
10/09/21,18,15,66,0,0,18*,4600*,10,either
10/10/21, 6,55,64,3,140,18*,9500,10,either
10/10/21,17,35,75,5,160,16*,3500*,10,either
10/10/21,17,55,74,0,0,16*,3500*,10,either
10/10/21,18,15,72,3,130,16*,3500*,10,either
10/11/21, 6,55,64,3,150,16*,3500*,10,either
10/11/21, 7,15,65,5,140,16*,3500*,10,either
10/12/21, 8,55,65,5,140,17*,2300,10,either
10/12/21, 9,15,64,5,170,17*,2100,10,either
10/12/21, 9,35,64,3,200,17,2100,10,either
10/13/21,13,55,72,5,280,17*,3000*,10,either
10/13/21,15,15,72,5,230,17*,3000*,10,either
10/13/21,16,15,72,5,250,17*,3000*,10,either
10/13/21,16,35,71,3,250,17*,3000*,10,either
10/13/21,16,55,70,0,0,17*,3000*,10,either
10/13/21,17,15,69,3,210,17*,3000*,10,either
10/13/21,17,55,67,0,0,17*,6000,10,either
10/13/21,18,15,66,0,0,17*,6000,10,either
10/14/21,10,55,73,5,230,18*,2200,10,either
10/14/21,12,15,76,5,200,18*,2500,10,either
10/14/21,12,35,78,5,190,18*,2700,10,either
10/14/21,15,55,68,5,300,17*,4300,10,either
10/14/21,16,35,67,5,260,17*,5000,10,either
10/14/21,17,15,65,0,0,17*,6000,10,either
10/14/21,17,35,65,3,350,17*,6500,10,either
10/14/21,18,15,64,0,0,17*,6500,10,either
10/15/21, 6,35,57,3,160,17*,4000,10,either
10/15/21, 6,55,58,0,0,17*,7000,5,either
10/15/21, 7,55,57,5,80,17*,9000,7,either
10/15/21, 8,15,57,0,0,17*,8500,7,either
10/15/21, 9,15,57,5,140,17*,3100,10,either
10/15/21,10,15,57,5,100,17*,2300,10,either
10/15/21,10,35,57,3,70,17*,2300,10,either
10/15/21,10,55,57,5,80,17*,2300,10,either
10/15/21,11,15,57,3,60,17*,2100,10,either
10/15/21,12,15,58,3,70,17*,2000,10,either
10/15/21,12,35,58,0,0,17*,2000,10,either
10/15/21,12,55,59,3,70,17*,2000,10,either
10/15/21,14,55,59,0,0,17*,2300,10,either
10/15/21,15,15,59,0,0,17*,2300,10,either
10/15/21,15,35,59,0,0,17*,2500,10,either
10/15/21,16,55,57,0,0,17*,2600,10,either
10/15/21,18,15,56,3,340,17*,6500,10,either
10/16/21, 8,35,51,10,290,16*,5500*,10,
10/16/21,13,55,54,11,290,17,3300,10,
10/17/21, 6,35,45,3,260,18*,8000,10,either
10/17/21, 6,55,45,3,250,18*,8000,10,either
10/17/21, 7,15,46,5,250,18*,7000,10,either
10/17/21, 7,35,46,3,250,18*,7000,10,either
10/17/21, 7,55,46,3,270,18*,7000,10,either
10/17/21,13,35,60,15,300,23,7000,10,
10/17/21,15,15,62,15,270,21,6500,10,
10/18/21, 6,35,37,0,0,16*,6500*,10,either
10/18/21, 6,55,39,0,0,16*,6500*,10,either
10/18/21, 7,15,39,0,0,16*,6500*,10,either
10/18/21, 7,35,41,0,0,16*,6500*,10,either
10/18/21, 7,55,43,0,0,16*,6500*,10,either
10/18/21, 8,15,46,0,0,16*,6500*,10,either
10/18/21, 8,35,48,0,0,16*,6500*,10,either
10/18/21, 8,55,51,0,0,16*,6500*,10,either
10/18/21, 9,15,53,0,0,16*,6500*,10,either
10/18/21, 9,35,55,3,260,16*,6500*,10,either
10/18/21,10,15,59,0,0,16*,6500*,10,either
10/18/21,10,55,60,5,270,16*,6500*,10,either
10/18/21,11,15,62,3,310,16*,6500*,10,either
10/18/21,12,35,64,5,260,16*,6500*,10,either
10/18/21,13,15,66,5,310,16*,6500*,10,either
10/18/21,14,15,67,3,330,16*,6500*,10,either
10/18/21,14,35,67,5,290,16,6500*,10,either
10/18/21,14,55,67,14,270,17,6500*,10,
10/18/21,15,35,67,11,280,16,6500*,10,
10/18/21,16,15,66,10,290,16,6500*,10,
10/18/21,17,15,65,5,320,18*,6500*,10,either
10/18/21,17,55,62,0,0,18*,6500*,10,either
10/18/21,18,15,58,0,0,18*,6500*,10,either
10/19/21, 6,35,49,3,160,18*,7220,10,either
10/19/21, 6,55,49,3,190,18*,7220,10,either
10/19/21, 7,15,49,3,190,18*,7220,10,either
10/19/21, 7,35,50,3,190,18*,7220,10,either
10/19/21, 7,55,51,5,210,18*,7220,10,either
10/19/21, 8,15,53,5,220,18*,7220,10,either
10/19/21, 8,35,54,3,220,18*,7220,10,either
10/19/21, 8,55,56,0,0,18*,7220,10,either
10/19/21, 9,55,60,0,0,18*,7220,10,either
10/19/21,10,55,64,3,220,18*,7220,10,either
10/19/21,11,35,67,3,60,18*,7220,10,either
10/19/21,14,15,72,11,260,16,7220,10,
10/19/21,16,35,70,5,240,16*,7220,10,either
10/19/21,16,55,68,5,250,16*,7220*,10,either
10/19/21,17,15,67,5,100,16*,7220*,10,either
10/19/21,17,35,66,3,270,16*,7220*,10,either
10/19/21,17,55,65,0,0,16*,7220*,10,either
10/19/21,18,15,61,0,0,16*,7220*,10,either
10/20/21, 6,35,49,3,160,16*,7220*,10,either
10/20/21, 6,55,49,5,170,16*,7220*,10,either
10/20/21, 7,15,49,3,170,16*,7220*,10,either
10/20/21, 7,35,49,3,160,16*,7220*,10,either
10/20/21, 7,55,51,3,210,16*,7220*,10,either
10/20/21, 8,15,53,3,210,16*,7220*,10,either
10/20/21, 8,35,55,3,220,16*,7220*,10,either
10/20/21, 9,15,58,5,230,16*,10000,10,either
10/20/21, 9,35,59,5,230,16*,10000,10,either
10/20/21, 9,55,61,3,230,16*,10000,10,either
10/20/21,10,15,63,3,240,16*,11000,10,either
10/20/21,10,35,62,3,240,16*,11000,10,either
10/20/21,10,55,64,0,0,16*,10000,10,either
10/20/21,11,15,64,0,0,16*,10000*,10,either
10/20/21,11,35,66,3,210,16*,10000*,10,either
