JEWETT FLD AP (MI),54822,,Lat: 42.5658,Lon: -84.4331,Elev: 922 ft,,,
Date,Hr,Min,Temp (F),Wind Spd (mph),Wind Direction (deg),Peak WindGust(mph),Low Cloud Ht (ft),Visibility (mi)
05/12/21,10,15,55,3,50,0*,7500*,10,
05/12/21,10,35,56,13,350,18,7500*,10,
05/12/21,10,55,57,9,290,17,7500*,10,
05/12/21,11,15,57,6,80,17*,7500*,10,
05/12/21,11,35,58,11,60,17*,6500,10,
05/12/21,11,55,59,8,20,17*,6500,10,
05/12/21,12,15,59,9,360,17*,6500,10,
05/12/21,12,35,59,8,30,17*,6500,10,
05/12/21,12,55,59,3,210,17*,6500,10,
05/12/21,13,15,58,3,40,17*,6500,10,
05/12/21,13,35,61,8,360,16,6500,10,
05/12/21,13,55,60,6,340,16*,7500,10,
05/12/21,14,15,59,10,330,17,7500,10,
05/12/21,14,35,62,9,330,16,7500,10,
05/12/21,14,55,62,0,0,16*,7500,10,
05/12/21,15,15,59,13,360,18,7500,10,
05/12/21,15,35,62,5,320,18*,7500*,10,
05/12/21,15,56,62,8,360,16,8500,10,
05/12/21,16,15,62,5,60,16*,8500,10,
05/12/21,16,35,63,9,290,16*,8500,10,
05/12/21,16,55,62,7,30,16*,8500,10,
05/12/21,17,15,60,5,70,16*,8500*,10,
05/12/21,17,35,62,9,280,16*,8500,10,
05/12/21,17,55,61,9,290,17,8500,10,
05/12/21,18,15,61,11,20,17*,8500*,10,
05/12/21,18,35,60,0,0,17*,8500*,10,
05/12/21,18,55,59,5,350,17*,8500*,10,
05/12/21,19,15,59,0,0,17*,9500,10,
05/12/21,19,35,58,0,0,17*,9500,10,
05/12/21,19,55,56,0,0,17*,9500*,10,
05/12/21,20,15,54,0,0,17*,9500*,10,
05/13/21, 4,55,35,0,0,17*,9500*,10,
05/13/21, 5,15,35,0,0,17*,9500*,10,
05/13/21, 6,15,36,0,0,17*,9500*,10,
05/13/21, 6,35,39,0,0,17*,9500*,10,
05/13/21, 6,55,43,0,0,17*,9500*,10,
05/13/21, 7,15,47,0,0,17*,9500*,10,
05/13/21, 7,35,49,3,340,17*,9500*,10,
05/13/21, 7,55,51,6,320,17*,9500*,10,
05/13/21, 8,15,53,7,350,17*,9500*,10,
05/13/21, 8,35,55,10,10,17*,9500*,10,
05/13/21, 8,55,57,8,360,17*,9500*,10,
05/13/21, 9,15,59,10,360,17*,9500*,10,
05/13/21, 9,35,61,3,330,17*,9500*,10,
05/13/21, 9,55,61,6,280,17*,9500*,10,
05/13/21,10,15,61,6,20,17*,9500*,10,
05/13/21,10,35,62,3,240,17*,9500*,10,
05/13/21,10,55,63,7,270,16,9500*,10,
05/13/21,11,15,62,0,0,16*,9500*,10,
05/13/21,11,35,63,8,270,16*,9500*,10,
05/13/21,11,55,63,8,270,16*,9500*,10,
05/13/21,12,15,63,6,270,16*,9500*,10,
05/13/21,12,35,64,5,330,18,9500*,10,
05/13/21,12,55,64,5,270,18*,9500*,10,
05/13/21,13,15,65,5,330,18*,9500*,10,
05/13/21,13,35,66,5,340,18*,9500*,10,
05/13/21,13,55,66,8,330,18*,9500*,10,
05/13/21,14,15,64,0,0,18*,9500*,10,
05/13/21,14,35,65,3,340,18*,9500*,10,
05/13/21,14,55,66,3,310,18*,9500*,10,
05/13/21,15,15,66,11,310,18,9500*,10,
05/13/21,15,35,66,0,0,0,9500*,10,
05/13/21,15,55,66,0,0,0*,9500*,10,
05/13/21,16,15,66,5,330,0*,9500*,10,
05/13/21,16,35,67,3,220,16,9500*,10,
05/13/21,16,55,65,0,0,16*,9500*,10,
05/13/21,17,15,66,8,280,18,9500*,10,
05/13/21,17,35,66,5,320,18*,9500*,10,
05/13/21,17,55,65,0,0,18*,9500*,10,
05/13/21,18,15,65,8,270,18*,9500*,10,
05/13/21,18,35,64,5,330,18*,9500*,10,
05/13/21,18,55,64,3,310,18*,9500*,10,
05/13/21,19,15,61,0,0,18*,9500*,10,
05/13/21,19,35,63,0,0,18*,9500*,10,
05/13/21,19,55,61,0,0,18*,9500*,10,
05/13/21,20,15,55,0,0,18*,9500*,10,
05/14/21, 5,15,35,0,0,18*,9500*,10,
05/14/21, 5,35,35,0,0,18*,9500*,10,
05/14/21, 5,55,35,0,0,18*,9500*,10,
05/14/21, 6,15,36,0,0,18*,9500*,10,
05/14/21, 6,35,40,0,0,18*,9500*,10,
05/14/21, 6,55,44,0,0,18*,9500*,10,
05/14/21, 7,15,48,5,20,18*,9500*,10,
05/14/21, 7,35,51,3,280,18*,9500*,10,
05/14/21, 7,55,53,6,280,18*,9500*,10,
05/14/21, 8,15,55,6,270,18*,9500*,10,
05/14/21, 8,35,58,7,270,18*,9500*,10,
05/14/21, 8,55,60,8,260,18*,9500*,10,
05/14/21, 9,15,61,0,0,18*,9500*,10,
05/14/21, 9,35,62,6,250,18*,9500*,10,
05/14/21, 9,55,64,0,0,18*,9500*,10,
05/14/21,10,15,65,0,0,0,9500*,10,
05/14/21,10,35,65,0,0,0*,9500*,10,
05/14/21,10,55,66,5,270,0*,9500*,10,
05/14/21,11,15,66,8,280,0*,9500*,10,
05/14/21,11,35,65,0,0,0*,9500*,10,
05/14/21,11,55,67,5,180,0*,9500*,10,
05/14/21,12,15,67,0,0,0*,9500*,10,
05/14/21,12,35,68,5,150,0*,10000,10,
05/14/21,12,55,69,0,0,0*,10000,10,
05/14/21,13,15,68,7,260,0*,10000*,10,
05/14/21,13,35,69,0,0,0*,10000*,10,
05/14/21,13,55,68,3,270,0*,10000*,10,
05/14/21,14,15,69,0,0,0,10000*,10,
05/14/21,14,35,69,0,0,0*,10000*,10,
05/14/21,14,55,70,5,170,0*,10000*,10,
05/14/21,15,15,69,3,330,0*,10000*,10,
05/14/21,15,35,67,3,350,0*,10000*,10,
05/14/21,15,55,69,0,0,0*,11000,10,
05/14/21,16,15,71,8,330,0*,11000,10,
05/14/21,16,35,70,7,350,0*,11000,10,
05/14/21,16,55,69,7,320,0*,11000*,10,
05/14/21,17,15,70,6,240,0*,11000*,10,
05/14/21,17,35,69,7,300,0*,11000*,10,
05/14/21,17,55,69,7,240,0*,11000*,10,
05/14/21,18,15,69,7,340,0*,11000*,10,
05/14/21,18,35,68,5,70,0*,11000*,10,
05/14/21,18,55,68,5,90,0*,11000*,10,
05/14/21,19,15,67,5,80,0*,11000*,10,
05/14/21,19,35,65,3,70,0*,11000*,10,
05/14/21,19,55,62,0,0,0*,11000,10,
05/14/21,20,15,59,0,0,0*,11000,10,
05/15/21, 4,55,38,0,0,0*,11000*,10,
05/15/21, 5,15,39,0,0,0*,11000*,10,
05/15/21, 5,35,39,0,0,0*,11000*,10,
05/15/21, 5,55,39,0,0,0*,11000*,10,
05/15/21, 6,15,42,0,0,0*,11000*,10,
05/15/21, 6,35,43,0,0,0*,11000*,10,
05/15/21, 6,55,46,3,80,0*,11000*,10,
05/15/21, 7,15,48,0,0,0*,11000*,10,
05/15/21, 7,35,52,0,0,0*,11000*,10,
05/15/21, 7,55,55,0,0,0*,10000,10,
05/15/21, 8,15,58,3,210,0*,10000,10,
05/15/21, 8,35,60,0,0,0*,10000*,10,
05/15/21, 8,55,63,0,0,0*,10000*,10,
05/15/21, 9,15,65,3,250,0*,10000*,10,
05/15/21, 9,35,66,3,180,0*,10000*,10,
05/15/21, 9,55,67,0,0,0*,10000*,10,
05/15/21,10,15,68,5,330,0*,10000*,10,
05/15/21,10,35,69,5,340,18,10000*,10,
05/15/21,10,55,69,9,230,18*,10000*,10,
05/15/21,11,15,69,6,230,18*,9000,10,
05/15/21,11,35,68,7,240,18*,10000,10,
05/15/21,11,55,68,8,280,18*,10000,10,
05/15/21,12,15,69,8,290,18*,10000,10,
05/15/21,12,35,68,6,230,18*,10000,10,
05/15/21,12,55,70,3,340,18*,10000,10,
05/15/21,13,15,69,7,240,18*,10000,10,
05/15/21,13,42,68,5,260,18*,10000,10,
05/15/21,13,58,69,7,190,18*,10000,10,
05/15/21,14,15,69,8,230,18*,11000,10,
05/15/21,14,35,69,6,200,18*,11000,10,
05/15/21,14,55,69,5,270,18*,10000,10,
05/15/21,15,15,70,7,210,18*,10000,10,
05/15/21,15,35,70,6,230,18*,11000,10,
05/15/21,15,55,68,9,250,16,10000,10,
05/15/21,16,15,68,7,230,16*,11000,10,
05/15/21,16,35,68,8,230,16*,11000,10,
05/15/21,16,55,67,8,220,16*,10000,10,
05/15/21,17,15,67,6,270,16*,9000,10,
05/15/21,17,35,66,7,220,16*,10000,10,
05/15/21,17,55,65,7,240,16*,9000,10,
05/15/21,18,15,65,5,220,16*,10000,10,
05/15/21,18,35,64,9,240,17,6000,10,
05/15/21,18,55,64,8,230,17*,6000,10,
05/15/21,19,15,64,5,220,16,6000,10,
05/15/21,19,35,62,0,0,16*,6000,10,
05/15/21,19,55,59,0,0,16*,5500,10,
05/15/21,20,15,58,5,20,17,5500,10,
05/16/21, 4,55,50,9,110,17*,5500,10,
05/16/21, 5,15,50,7,110,17*,5500,10,
05/16/21, 5,35,50,7,110,17*,6500,10,
05/16/21, 5,55,50,5,100,17*,6500,10,
05/16/21, 6,15,50,0,0,17*,6500,10,
05/16/21, 6,35,51,0,0,17*,6500,10,
05/16/21, 6,55,51,5,110,17*,6500,10,
05/16/21, 7,15,51,0,0,17*,6500,10,
05/16/21, 7,35,51,9,120,17*,6000,10,
05/16/21, 7,55,52,8,170,17*,6000,10,
05/16/21, 8,15,53,7,140,17*,6000,10,
05/16/21, 8,35,54,8,190,17*,6000,10,
05/16/21, 8,55,54,7,190,17*,6000,10,
05/16/21, 9,15,54,11,170,16,6000,10,
05/16/21, 9,35,55,10,180,16*,6000,10,
05/16/21, 9,55,55,11,150,16*,6000,10,
05/16/21,10,15,55,9,150,16*,6000,10,
05/16/21,10,35,56,10,170,16*,6000,10,
05/16/21,10,55,57,11,150,16*,6000,10,
05/16/21,11,15,59,9,160,16*,6000,10,
05/16/21,11,35,60,11,150,17,6000,10,
05/16/21,11,55,62,10,180,17,6000,10,
05/16/21,12,15,63,11,130,20,6000,10,
05/16/21,12,35,63,7,160,17,7000,10,
05/16/21,12,55,65,3,130,16,7000,10,
05/16/21,13,15,66,6,170,16*,6500,10,
05/16/21,13,35,67,11,150,16*,6500,10,
05/16/21,13,55,68,8,170,17,5000,10,
05/16/21,14,15,66,6,140,0,5000,10,
05/16/21,14,35,66,6,140,0*,6000,10,
05/16/21,14,55,66,0,0,0,6000,10,
05/16/21,15,15,66,0,0,0*,6000,10,
05/16/21,15,35,66,6,130,0*,5500,10,
05/16/21,15,55,66,6,130,0*,5000,10,
05/16/21,16,15,67,3,150,0*,6500,10,
05/16/21,16,35,67,0,0,0*,10000,10,
05/16/21,16,55,69,5,130,0*,10000,10,
05/16/21,17,15,68,0,0,0*,10000,10,
05/16/21,17,35,68,3,140,0*,10000,10,
05/16/21,17,55,67,0,0,0*,10000,10,
05/16/21,18,15,67,5,110,0*,10000,10,
05/16/21,18,35,67,0,0,0,10000*,10,
05/16/21,18,55,67,0,0,0*,10000*,10,
05/16/21,19,15,66,5,150,0*,10000*,10,
05/16/21,19,35,65,3,130,0*,10000*,10,
05/16/21,19,55,63,6,140,0*,10000*,10,
05/16/21,20,15,62,6,130,0*,10000*,10,
05/17/21, 4,55,50,7,130,0*,7220,10,
05/17/21, 5,15,51,8,170,0*,7220,10,
05/17/21, 5,35,51,3,150,0*,7220,10,
05/17/21, 5,55,51,5,140,0*,7220,10,
05/17/21, 6,15,52,6,160,0*,7220,10,
05/17/21, 6,35,53,8,180,0*,7220,10,
05/17/21, 6,55,55,13,180,0*,7220,10,
05/17/21, 7,15,56,11,180,0*,7220,10,
05/17/21, 7,35,57,13,180,0*,7220,10,
05/17/21, 7,55,59,7,160,0*,7220,10,
05/17/21, 8,15,60,11,180,0*,7220,10,
05/17/21, 8,35,62,5,170,0*,7220,10,
05/17/21, 8,55,64,3,150,0*,7220,10,
05/17/21, 9,15,65,3,170,0*,7220,10,
05/17/21, 9,35,67,0,0,0*,7220,10,
05/17/21, 9,55,69,6,140,0*,7220,10,
05/17/21,10,15,70,8,150,0*,7220,10,
05/17/21,10,35,71,11,160,20,7220,10,
05/17/21,10,55,71,6,130,17,7220,10,
05/17/21,11,15,72,10,150,17*,7220,10,
05/17/21,11,35,71,5,170,17*,6000,10,
05/17/21,11,55,74,10,160,18,6000,10,
05/17/21,12,15,74,6,190,20,7000,10,
05/17/21,12,35,73,11,160,17,8000,10,
05/17/21,12,55,74,13,150,22,6000,10,
05/17/21,13,15,75,15,140,18,7220,10,
05/17/21,13,35,73,10,170,18*,7220,10,
05/17/21,13,55,74,8,140,17,6500,10,
05/17/21,14,15,74,7,200,17*,6500,10,
05/17/21,14,35,75,13,160,21,7220,10,
05/17/21,14,55,75,5,220,21*,7220,10,
05/17/21,15,15,75,10,160,21*,7220,10,
05/17/21,15,35,76,9,130,21*,7220,10,
05/17/21,15,55,75,9,150,21*,7220,10,
05/17/21,16,15,74,9,150,21*,9000,10,
05/17/21,16,35,75,5,140,21*,9000,10,
05/17/21,16,55,74,6,170,21*,9000,10,
05/17/21,17,15,74,7,140,21*,7000,10,
05/17/21,17,35,73,10,130,21*,7000,10,
05/17/21,17,55,74,9,160,21*,7000*,10,
05/17/21,18,15,73,11,160,21*,7000*,10,
05/17/21,18,35,73,8,150,21*,7000*,10,
05/17/21,18,55,72,9,140,21*,7000*,10,
05/17/21,19,15,70,7,160,21*,7000*,10,
05/17/21,19,35,69,7,110,0,7000,10,
05/17/21,19,55,68,7,110,0*,7000,10,
05/17/21,20,15,65,5,120,0*,7000,10,
05/18/21, 4,55,46,0,0,0*,7000*,5,
05/18/21, 5,15,45,0,0,0,7000*,7,
05/18/21, 5,35,45,0,0,0*,7000*,7,
05/18/21, 5,55,47,0,0,0*,7000*,7,
05/18/21, 6,15,47,0,0,0*,7000*,10,
05/18/21, 6,35,49,0,0,0*,7000*,10,
05/18/21, 6,55,53,0,0,0*,7000*,10,
05/18/21, 7,15,57,7,90,0*,7000*,10,
05/18/21, 7,35,61,3,80,0*,7000*,10,
05/18/21, 7,55,64,5,100,0*,7000*,10,
05/18/21, 8,15,66,5,130,0*,7000*,10,
05/18/21, 8,35,67,6,150,20,7000*,10,
05/18/21, 8,55,69,10,140,17,7000*,10,
05/18/21, 9,15,71,10,150,20,7000*,10,
05/18/21, 9,35,71,14,140,17,7000*,10,
05/18/21, 9,55,73,14,140,22,7000*,10,
05/18/21,10,15,73,14,150,21,7000*,10,
05/18/21,10,35,75,18,150,23,7000*,10,
05/18/21,10,55,75,13,130,23,7000*,10,
05/18/21,11,15,75,15,150,23*,7000*,10,
05/18/21,11,35,75,16,140,22,7000*,10,
05/18/21,11,55,75,15,130,20,7000*,10,
05/18/21,12,15,76,14,160,21,7000*,10,
05/18/21,12,35,76,13,120,18,7000*,10,
05/18/21,12,55,78,13,110,21,7000*,10,
05/18/21,13,15,77,10,150,21,7000*,10,
05/18/21,13,35,78,11,170,21,7000*,10,
05/18/21,13,55,78,10,180,18,7000*,10,
05/18/21,14,15,79,15,160,20,7000*,10,
05/18/21,14,35,78,11,150,21,7000*,10,
05/18/21,14,55,78,13,150,18,6000,10,
05/18/21,15,15,79,13,160,20,6000,10,
05/18/21,15,35,78,11,110,18,6000*,10,
05/18/21,15,55,78,9,160,18,6000*,10,
05/18/21,16,15,78,14,110,20,6000*,10,
05/18/21,16,35,78,11,150,17,6500,10,
05/18/21,16,55,78,15,130,17*,6500,10,
05/18/21,17,15,78,10,90,17*,6500,10,
05/18/21,17,35,77,11,100,18,6500,10,
05/18/21,17,55,77,10,100,17,6500,10,
05/18/21,18,15,76,11,100,17,6500,10,
05/18/21,18,35,75,11,110,17*,6500,10,
05/18/21,18,55,74,10,100,17*,6500,10,
05/18/21,19,15,74,13,110,17*,6500*,10,
05/18/21,19,35,73,11,100,17*,7500,10,
05/18/21,19,55,72,11,110,17*,7500,10,
05/18/21,20,15,71,7,120,17*,7500*,10,
05/19/21, 4,55,57,5,160,0*,7500*,10,
05/19/21, 5,15,57,3,150,0*,7500*,10,
05/19/21, 5,35,58,3,160,0*,7500*,10,
05/19/21, 5,55,58,3,150,0*,7500*,10,
05/19/21, 6,15,59,7,160,0*,7500*,10,
05/19/21, 6,35,60,7,160,0*,7500*,10,
05/19/21, 6,55,62,6,150,0*,7500*,10,
05/19/21, 7,15,63,6,160,0*,7500*,10,
05/19/21, 7,35,65,8,140,0*,7500*,10,
05/19/21, 7,55,67,11,150,18,7500*,10,
05/19/21, 8,15,69,10,160,20,7500*,10,
05/19/21, 8,35,72,11,160,16,7500*,10,
05/19/21, 8,55,73,9,170,16,7500*,10,
05/19/21, 9,15,75,11,180,16*,7500*,10,
05/19/21, 9,35,75,9,190,18,7500*,10,
05/19/21, 9,55,76,13,170,17,7500*,10,
05/19/21,10,15,77,11,180,18,7500*,10,
05/19/21,10,35,77,10,180,21,7500*,10,
05/19/21,10,55,79,17,160,21*,4900,10,
05/19/21,11,15,80,10,180,21,4900,10,
05/19/21,11,35,81,11,180,22,5500,10,
05/19/21,11,55,79,14,170,20,5000,10,
05/19/21,12,15,80,10,180,18,6000,10,
05/19/21,12,35,81,14,170,22,7500,10,
05/19/21,12,55,81,11,170,20,6000,10,
05/19/21,13,15,80,8,170,17,6000,10,
05/19/21,13,35,82,9,170,22,6000,10,
05/19/21,13,55,82,11,160,20,6000,10,
05/19/21,14,15,83,14,160,21,6000,10,
05/19/21,14,35,81,7,170,18,6500,10,
05/19/21,14,55,81,6,190,21,6500,10,
05/19/21,15,15,79,3,210,21*,6500,10,
05/19/21,15,35,78,0,0,21*,7000,10,
05/19/21,15,55,79,7,190,21*,7000,10,
05/19/21,16,15,80,5,210,21*,10000,10,
05/19/21,16,35,80,6,230,21*,11000,10,
05/19/21,16,55,79,6,190,21*,5500,10,
05/19/21,17,15,78,6,200,21*,5500,10,
05/19/21,17,35,76,0,0,21*,5500,10,
05/19/21,17,55,76,6,210,21*,8500,10,
05/19/21,18,15,76,8,180,21*,8500,10,
05/19/21,18,35,76,10,190,21*,9500,10,
05/19/21,18,55,75,7,200,21*,9500,10,
05/19/21,19,15,74,6,180,21*,9500,10,
05/19/21,19,35,73,9,190,21*,11000,10,
05/19/21,19,55,72,3,140,21*,11000,10,
05/19/21,20,15,71,3,150,21*,11000*,10,
05/20/21, 4,55,62,0,0,0,12000,10,
05/20/21, 5,15,62,0,0,0*,10000,10,
05/20/21, 5,35,63,3,150,0*,10000,10,
05/20/21, 5,55,64,3,150,0*,10000,10,
05/20/21, 6,15,64,3,150,0*,11000,10,
05/20/21, 6,35,65,5,140,0*,11000,10,
05/20/21, 6,55,66,6,120,0*,11000,10,
05/20/21, 7,15,67,7,110,0*,11000,10,
05/20/21, 7,35,68,8,120,0*,11000,10,
05/20/21, 7,55,69,7,130,0*,11000,10,
05/20/21, 8,15,70,8,140,0*,11000,10,
05/20/21, 8,35,72,10,160,0*,11000,10,
05/20/21, 8,55,73,10,170,0*,11000,10,
05/20/21, 9,15,74,13,170,0*,11000,10,
05/20/21, 9,35,76,14,170,17,11000,10,
05/20/21, 9,55,78,14,170,17*,11000,10,
05/20/21,10,15,80,13,170,21,11000,10,
05/20/21,10,35,81,10,170,21*,11000*,10,
05/20/21,10,55,82,13,160,21,11000*,10,
05/20/21,11,15,82,13,160,20,11000*,10,
05/20/21,11,35,83,7,160,18,11000*,10,
05/20/21,11,55,84,7,210,20,5500,10,
05/20/21,12,15,84,3,160,18,5500,10,
05/20/21,12,35,85,7,170,20,7000,10,
05/20/21,12,55,84,7,160,18,7000,10,
05/20/21,13,15,83,7,150,18*,6500,10,
05/20/21,13,35,83,9,150,18,6500,10,
05/20/21,13,55,84,10,150,18*,6500,10,
05/20/21,14,15,85,11,140,16,8500,10,
05/20/21,14,35,86,7,150,16,10000,10,
05/20/21,14,55,86,14,150,22,10000,10,
05/20/21,15,15,85,14,140,18,7000,10,
05/20/21,15,35,86,9,150,18*,7000,10,
05/20/21,15,55,86,11,160,20,7000,10,
05/20/21,16,15,86,13,150,20,7000,10,
05/20/21,16,35,85,3,180,20*,7000,10,
05/20/21,16,55,84,10,140,20*,8000,10,
05/20/21,17,15,85,9,150,17,10000,10,
05/20/21,17,35,84,8,150,17*,7500,10,
05/20/21,17,55,84,9,140,17*,7500,10,
05/20/21,18,15,83,6,150,17*,10000,10,
05/20/21,18,35,83,5,150,17*,10000,10,
05/20/21,18,55,82,3,140,17*,7500,10,
05/20/21,19,15,81,3,140,17*,7500,10,
05/20/21,19,35,80,3,140,17*,8500,10,
05/20/21,19,55,77,0,0,0,8500,10,
05/20/21,20,15,76,0,0,0*,8500*,10,
05/21/21, 4,55,64,0,0,0,9000*,10,
05/21/21, 5,15,63,0,0,0,9000*,10,
05/21/21, 5,35,62,0,0,0,9000*,10,
05/21/21, 5,55,63,0,0,0,9000*,10,
05/21/21, 6,15,64,0,0,0*,9000*,10,
05/21/21, 6,35,66,0,0,0*,9000*,10,
05/21/21, 6,55,68,5,110,0*,9000*,10,
05/21/21, 7,15,71,0,0,0*,9000*,10,
05/21/21, 7,35,73,3,210,0*,9000*,10,
05/21/21, 7,55,75,7,220,0*,9000*,10,
05/21/21, 8,15,75,6,220,0*,9000*,10,
05/21/21, 8,35,76,7,230,0*,7000,10,
05/21/21, 8,55,78,7,230,0*,6500,10,
05/21/21, 9,15,79,7,250,0*,6500*,10,
05/21/21, 9,35,81,8,240,0,6500*,10,
05/21/21, 9,55,82,8,240,0*,6500*,10,
05/21/21,10,15,82,9,230,17,6500*,10,
05/21/21,10,35,83,10,220,17,5000,10,
05/21/21,10,55,82,9,230,16,5000,10,
05/21/21,11,15,82,10,240,16,5000,10,
05/21/21,11,35,82,9,230,16,5500,10,
05/21/21,11,55,84,13,240,18,6000,10,
05/21/21,12,15,83,6,240,18*,6000,10,
05/21/21,12,35,83,10,210,17,6000,10,
05/21/21,12,55,84,7,220,18,6000,10,
05/21/21,13,15,84,9,230,17,7500,10,
05/21/21,13,35,86,10,280,17,7500,10,
05/21/21,13,55,85,8,280,17,7500,10,
05/21/21,14,15,83,7,230,21,7500,10,
05/21/21,14,35,85,6,230,21*,7500,10,
05/21/21,14,55,85,9,260,16,7500*,10,
05/21/21,15,15,86,8,220,17,7500,10,
05/21/21,15,35,86,11,240,17,7500*,10,
05/21/21,15,55,86,9,220,17*,8000,10,
05/21/21,16,15,85,7,220,17,8000,10,
05/21/21,16,35,85,6,170,17*,8000,10,
05/21/21,16,55,86,10,230,16,8000,10,
05/21/21,17,15,85,3,150,16*,8000*,10,
05/21/21,17,35,85,7,240,16,8000*,10,
05/21/21,17,55,84,8,230,16*,8000*,10,
05/21/21,18,15,84,6,240,16*,8000*,10,
05/21/21,18,35,83,5,250,16*,8000*,10,
05/21/21,18,55,82,3,240,16*,8000*,10,
05/21/21,19,15,81,6,240,16*,8000*,10,
05/21/21,19,35,80,0,0,0,8000*,10,
05/21/21,19,55,79,0,0,0,8000*,10,
05/21/21,20,15,77,0,0,0,8000*,10,
05/22/21, 4,55,67,5,90,0*,8000*,10,
05/22/21, 5,15,67,3,150,0*,8000*,10,
05/22/21, 5,35,66,5,350,0*,10000,10,
05/22/21, 5,55,66,5,120,0*,5500,10,
05/22/21, 6,15,65,0,0,0*,11000,10,
05/22/21, 6,35,65,5,110,0*,11000*,10,
05/22/21, 6,55,67,5,100,0*,9500,10,
05/22/21, 7,15,67,5,170,0*,9500,10,
05/22/21, 7,35,68,6,220,0*,10000,10,
05/22/21, 7,55,69,3,230,0*,8000,10,
05/22/21, 8,15,70,3,260,0*,8000,10,
05/22/21, 8,35,71,6,250,0*,8000,10,
05/22/21, 8,55,71,7,260,0*,7000,10,
05/22/21, 9,15,70,3,240,0*,7000,10,
05/22/21, 9,35,70,3,230,0*,5000,10,
05/22/21, 9,55,69,3,230,0*,5000,10,
05/22/21,10,15,70,5,190,0*,7000,10,
05/22/21,10,35,71,3,220,0*,7000,10,
05/22/21,10,55,73,6,230,0*,7000,10,
05/22/21,11,15,75,3,230,0*,7000,10,
05/22/21,11,35,78,7,260,0,7000,10,
05/22/21,11,55,80,7,260,0*,6000,10,
05/22/21,12,15,82,7,260,17,6000*,10,
05/22/21,12,35,82,7,250,17*,4900,10,
05/22/21,12,55,82,9,250,17*,4900,10,
05/22/21,13,15,83,6,260,17,4900,10,
05/22/21,13,35,80,6,270,17*,4900,10,
05/22/21,13,55,83,8,340,17,4900,10,
05/22/21,14,15,84,10,320,17,6000,10,
05/22/21,14,35,85,10,280,18,5000,10,
05/22/21,14,55,84,13,280,20,6500,10,
05/22/21,15,15,85,14,290,17,5500,10,
05/22/21,15,35,85,11,290,18,5500,10,
05/22/21,15,55,83,13,280,20,6000,10,
05/22/21,16,15,85,15,290,23,6000,10,
05/22/21,16,35,83,8,290,16,6000,10,
05/22/21,16,55,84,13,310,17,6000,10,
05/22/21,17,15,85,13,310,21,6000,10,
05/22/21,17,35,84,13,290,22,6000,10,
05/22/21,17,55,85,13,270,21,6000,10,
05/22/21,18,15,82,10,320,20,6000,10,
05/22/21,18,35,82,8,310,20*,6000,10,
05/22/21,18,55,82,10,280,18,6000*,10,
05/22/21,19,15,80,5,300,18*,6000*,10,
05/22/21,19,35,79,7,290,18*,6000*,10,
05/22/21,19,55,78,6,290,18*,6000*,10,
05/22/21,20,15,77,6,270,18*,6000*,10,
05/23/21, 4,55,69,7,260,0*,7000,10,
05/23/21, 5,15,69,6,260,0,7000,10,
05/23/21, 5,35,69,6,270,0*,7000,10,
05/23/21, 5,55,70,5,270,0*,7000,10,
05/23/21, 6,15,70,5,270,0*,7000,10,
05/23/21, 6,35,70,6,280,0*,7000,10,
05/23/21, 6,55,71,9,270,0,7000,10,
05/23/21, 7,15,71,9,280,0*,7000,10,
05/23/21, 7,35,71,7,270,0*,7000,10,
05/23/21, 7,55,73,8,280,0*,7000,10,
05/23/21, 8,15,74,9,290,0*,7000,10,
05/23/21, 8,35,74,10,290,0*,7000,10,
05/23/21, 8,55,76,9,290,0*,7000,10,
05/23/21, 9,15,78,7,280,0*,7000*,10,
05/23/21, 9,35,79,8,280,0*,7000,10,
05/23/21, 9,55,80,9,290,16,7000,10,
05/23/21,10,15,81,6,300,17,7000*,10,
05/23/21,10,35,82,10,280,17,3600,10,
05/23/21,10,55,81,8,300,16,3800,10,
05/23/21,11,15,83,7,290,16*,3800,10,
05/23/21,11,35,81,3,340,16*,3900,10,
05/23/21,11,55,81,8,320,16*,3900,10,
05/23/21,12,15,80,6,330,16,4100,10,
05/23/21,12,35,81,9,300,18,4000,10,
05/23/21,12,55,82,9,300,18,4000,10,
05/23/21,13,15,81,7,280,18*,6000,10,
05/23/21,13,35,81,10,300,16,8000,10,
05/23/21,13,55,80,6,310,16*,7000,10,
05/23/21,14,15,76,9,270,25,5000,7,
05/23/21,14,35,74,7,260,25*,3200,10,
05/23/21,14,55,72,10,290,16,3100,5,
05/23/21,15,15,72,8,270,16*,4200,7,
05/23/21,15,35,73,11,290,16,3400,10,
05/23/21,15,55,72,9,290,16*,4200,7,
05/24/21,12,35,76,3,270,16*,2300,10,
05/24/21,12,55,77,8,270,16*,2500,10,
05/24/21,13,15,77,3,320,16*,2700,10,
05/24/21,13,35,79,0,0,0,2700,10,
05/24/21,13,55,78,0,0,0,3100,10,
05/24/21,14,15,80,0,0,0,3300,10,
05/24/21,14,35,78,0,0,0,3300,10,
05/24/21,14,55,81,0,0,0*,3500,10,
05/24/21,15,15,80,3,270,0*,4700,10,
05/24/21,15,35,74,8,30,0*,3700,7,
05/24/21,15,55,77,7,10,0*,7500,10,
05/24/21,16,15,77,9,90,0*,7500*,10,
05/24/21,16,35,77,11,100,0*,7500*,10,
05/24/21,16,55,77,5,110,0*,7500*,10,
